,FINAL_FIX,sentiment,confidence,label
2810,awalny suruh bayar bayar pemberitahuan dr e tiket klu hotel sdh habis kamarny mau refound tdk bs pusat bantu jg ndk drespon aplikasi tdk bs dpercaya skrg uang sy blm,0,0.9998865127563477,Negative
2811,ko kasih bintang jadi ragu,0,0.9998290538787842,Negative
2812,minta reschedule pihak hotel malah adminnya main tolak tolak,0,0.9999372959136963,Negative
2813,parah aplikasi padahal lama tetap pakai aplikasi tp kali maybe trakhir pakai aplikasi mesan tiket pesawat dapat tanda refund tp pas waktu nya mau refund nyata refund terus konfirmasi bukti terbang sama teman pakai traveloka teman refund denga terbang sama aplikasi hirau meski beri bukti,0,0.9998021721839905,Negative
2818,harga aplikasi sesuai hotel suruh bayar,0,0.9998613595962524,Negative
2820,mesan tiket ka lebih orang buat biaya mesan jadi x bayar,0,0.9999014139175415,Negative
2822,mana ada manpa tnya tiket co luar biasa,1,0.9997745156288147,Positive
2823,eni die w reld te verander en die w reld is dit die w reld se eerste rugbyspan is nie want dit was die horings,0,0.9999223947525024,Negative
2825,maaf sy rating dlu sbelum mesan hotel tera sisa kamar lalu sy mlakukan mesan proses pmbayaran bgtu sukses mlakukan pmbayaran tera tulis maaf mesan gagal lalu sy klik uang yg bayar tdk retur ganti tanggal mesan pesan hotel lain lalu sy klik tulis pesan kamar baru muncul layar putih coba bbrp kali sama sngat kecewa solusi cepat,0,0.9997974038124084,Negative
2827,sangat bantu selalu mes tiket,1,0.9991545677185059,Positive
2828,mantap refund cuma hari aja harga tiket jg lebih murah,1,0.9998161196708679,Positive
2830,tombol buat jalan benar soal capek kalah terus gara tombol,0,0.9994344115257263,Negative
2831,scamm pulsa sedot transaksi gagal terus,0,0.9999270439147949,Negative
2832,harga promo tiket jebak boking hotel oyo surabaya bayar tiket hotel suruh bayar rb aneh nya pasang promo oyo kalau ujung suruh bayar hotel mana fasilitas bayar hotel jadi batalin kalau hotel main se enak nya suruh bayar saran komen review hotel bintang jangan tenggelam taruh bawah tgl bokingnya baru biar baca taruh atas dasar tgl cek out,0,0.999930739402771,Negative
2835,very good application for finding hotels this application is very easy to use thanks from me,0,0.9997327923774719,Negative
2840,baik bayar dipake anggap no data or internet sdh x uninstall install ulang sdh lapor via email beri solusi tagih lama bulan mau yg bayar dg beda transaksi beri solusi,0,0.9998958110809326,Negative
2841,laku mesan bayar tiba tiba nyata etiket proses cs hubung jam malam sistem aplikasi sangat buruk,0,0.9999316930770874,Negative
2843,butek ni aplikasi gak jelas error mulu apa apk,0,0.9999239444732666,Negative
2845,tiket kok mmg keren okee,1,0.9998489618301392,Positive
2846,maaf reschedule tiket pesawat potong saldo awal akhir lanjur reschedule bayar tiket orang buang percuma uang,0,0.9999178647994995,Negative
2848,alam lantar hotel kutabex boking hotel batal pihak padahal transfer terima email sukses boking jam lebih lobi pasti terima kasih kutabex sabar bantu layan moga buat ajar buat nya recom kutabex tiket sangat kecewa,0,0.9999140501022339,Negative
2852,dana refund nya kok masuk sih kata maks hari udah bulan lebih lho kacau,0,0.99992835521698,Negative
2853,terima kasih selalu beri diskon fantastis,1,0.9998366832733154,Positive
2854,baru pertama kali pake uda sesat sen kamar bayar tp trnyata smpe hotel full kapok sen sini,0,0.999930739402771,Negative
2863,bagaimana cara ganti nomor kalau nomor yg lama sdh aktif,0,0.9998956918716431,Negative
2867,apk bagus banget libur pesan tiket pesan hotel bayar tempat apa bepergia aja pesan teket,0,0.9998834133148193,Negative
2868,aplikasi jelas properti hotel penuh tetap muncul booking akhir inap refund jelas,0,0.9999158382415771,Negative
2871,transaksi hasil masuk tagih hubung csnya malah putar putar terus jelas nya apk paling licik rasa,0,0.9999363422393799,Negative
2873,kuat apa internet pake aplikasi tetep minta coba ncukkk,1,0.9896498918533325,Positive
2876,aplikasi jelek buruk udh laku bayar tpi terang malah pesan hasil pas mau pesan kamar baru gk trus duit gmn yg udah masuk,0,0.9999250173568726,Negative
2878,tlg iklan jgan masuk dulu,0,0.9997546076774597,Negative
2882,jadwal terbang hari medan batam jam berapa,0,0.9998582601547241,Negative
2883,iklan sangat ganggu q tdk tau ap tiket bs bantu krn q tdk pernah menggunaknx,0,0.9999040365219116,Negative
2884,g like males badmood ken kasih bintang tq,0,0.9998866319656372,Negative
2885,sayang nya ga pesan tiket solo lubuklinggau aplikasi perlu d baik aplikasi belah soal,0,0.9999054670333862,Negative
2886,layan busuk suka eror mesan ubah saat bayar mau nginep jadi luntang lantung gara app dapetnya hari esok pas minta peanggung jawabaan malah lepas tangan jangan coba deh mending app belah lebih aman,0,0.9999393224716187,Negative
2887,deskripsi promo minimum order rbu tp nyata minimum rbu ayo dong naek nya jgn rbu aja gitu,0,0.9673540592193604,Negative
2888,baru jg donlod mau sen tiket udh keluar aja dr apk,0,0.9997732043266296,Negative
2891,apk rampok kedok inap ko harga gk sesuai lapang suruh bayar jd sy tdk cek in trus bayar pakai tranfer refund tolak sama pihak hotel gk refund suruh nunggu pihak hotel hoeee sy kan byrnya tiket knp lo minta dr pihak hotel kan semua dah jls jgn mau pakai situs sampah kalau harga segitu y segitu gk usah sok dimurahin,0,0.9999362230300903,Negative
2892,bagus banget semua lancar tdk tolak,1,0.9994606375694275,Positive
2893,ngasih rating krna kecewa sen tiket salah stu tempat rekreasi pilih dngan cicil blan ahirnya oke jdi deh psen tiket tp trnyata pas cek out cek lgi gak tau cicil malah cma bln bayar trus gmna klo bgnii ngecewain bngettt,0,0.9999077320098877,Negative
2894,kendala apa beberapa x aplikasi eror butuh cepat,0,0.9999200105667114,Negative
2896,lebih mudah pesan nya lebih murah harga nya,1,0.9968951940536499,Positive
2898,kecewa info aplikasi kamar sedia nyata udah full booked nunggu jam utk selesai masalah sangat ga worth,0,0.999934196472168,Negative
2902,mudah sekali guna aplikasi sangat praktis cepat,0,0.9263402819633484,Negative
2904,moga gak sama kayak teman teman,0,0.9999134540557861,Negative
2905,utk tiket emng bagus sini suka kereta muncul banding aplikasi mesan kereta nya cuma ga neng nya mau cekout bayar selau selalu ganggu kan pusying udh lg snengg dpt kreta murah ga bayar huufggg,0,0.9999240636825562,Negative
2910,pesan tiket jadi lebih smart,1,0.9998130202293396,Positive
2912,ga bayar paylater apk terus keluar sendiri ga masuk situs paylater gimana mau bayar,0,0.9999206066131592,Negative
2914,bayar susah flexible banyak bank,0,0.9998675584793091,Negative
2918,duit lenyap sini operator tele pikir batal duit nyesel,0,0.9999350309371948,Negative
2920,gimana sih asal aq klik kok malah keluar yg,0,0.999929666519165,Negative
2921,coba baik aplikasi khusus input tumpang masuk tgl bulan tahun lahir sulit sekali scroll sesuai lahir,0,0.9998888969421387,Negative
2922,sangat buruk data lengkap jelas tolak,0,0.999931812286377,Negative
2923,s s xs d wsxcsd cari b uud,0,0.9999178647994995,Negative
2926,gimana sih mau sen tiket gak bayar paylater jg gak pernah telat saldo dah gak bis guna,0,0.999914288520813,Negative
2929,aplikasi sering eror aplikasi halaman awal meski udah up date baik aplikasi biar mesan lancar kalo aplikasi udah bagus gak kendala kasih,0,0.9998970031738281,Negative
2930,uang udah ambil verifikasi kartu kredit lama bolak balik hubung cs cuma suruh lapor aja balas solusi suruh balik aplikasi padahal aplikasi ga pencet eror blank lembar putih aja kecewa,0,0.9999165534973145,Negative
2932,fasilitas searchnya sangat buruk masa google baru ketemu,0,0.9999384880065918,Negative
2933,baru pertama pakai cek hotel tulis sisa kamar gilir klik malah tulis penuh ubah cari ribet masa klik semua hotel buat mastiin mana yg benar kamar kosong,0,0.9999264478683472,Negative
2934,mau bayar aja sulit minta ampun,0,0.9999146461486816,Negative
2936,tiket nya dpt murah jg dpt point tiap transaksi,1,0.9997988343238831,Positive
2937,kok saldo paylater sy tiba ga aktif sih baru mau order tiket tiba ga aktif donk lsh jasa,0,0.9999302625656128,Negative
2939,pas cuman cek harga murah pas selesai isi form harga naik aplikasi kategori p nipu kalo ngk teliti jebak kalo memang harga lbih mahal dah samain aja harga pas cek jangan beda,0,0.9999252557754517,Negative
2941,sangat bantu jalan keluar kota,1,0.9763878583908081,Positive
2944,aplikasi paling mantab mudah order riketnya anti ribet,1,0.9995173215866089,Positive
2947,login aplikasi eh malah gak profil nya coba dong lebih profesional lg,0,0.999927282333374,Negative
2951,voucher hotel jebak singkat cerita jam pagi tgl juni beli voucer hotel yg kamar pesan hotel nyata penuh cek in jam siang padahal pas mau beli terang sprti ahirnya cari hotel payah,0,0.9999111890792847,Negative
2953,aplikasi sampah proses refund ga lanjut belit belit ga simpel aplikasi traveloka,0,0.999915361404419,Negative
2954,ikut tan aja ygvlain soal bintang satu,0,0.9992576241493225,Negative
2955,suka banget sama layan custumer service nya,1,0.9998304843902588,Positive
2956,murah banyak diskon cara bayar variasi,1,0.9925277233123779,Positive
2958,aplikasi yg buruk mau reschedule refund klo beli mudah klo proses ganti sulit customer servise tdk bantu apa,0,0.9998262524604797,Negative
2959,mudah banyak polihan yg nurah,0,0.9841440916061401,Negative
2963,kurang baik kembali dana bulan padahal syarat lengkap semua,0,0.9999358654022217,Negative
2967,udah masuk masuk kode diskon bayar malah bilang gak laku sesuai membinggungkan,0,0.9999282360076904,Negative
2970,ribet banget dah pake aplikasi sen hotel cancel hotel gilir mau refund buat surat kuasa materai aduh ribet udah cencel hotel duit ga balik hati aja banyak jebak,0,0.9999271631240845,Negative
2971,sini proses refund beele tele difollow up kelajutannya sop jelas cs professional,0,0.99989914894104,Negative
2978,enak buat pesan hotel yg hemat next sapa tau harga tiket gledek,1,0.9995774626731873,Positive
2979,moga jalin semua kait kerjasama butuh kahlayak semua aj sama tiket com aamin,1,0.9997932314872742,Positive
2980,mantap banyak promo harga murah,1,0.9997711777687073,Positive
2981,download armuh jadi ba nya,0,0.9999160766601562,Negative
2982,layan sangat bagus harga diskon pokok rekomend,0,0.9997857213020325,Negative
2984,mau bayar paylater sulit internet kenceng aplikasi lot selalu muncul tulis no connection baik bugnya telat hari gara aplikasi error gak bayar,0,0.9999274015426636,Negative
2985,maaf belum kasih rating dulu lama pakai aplikasi gak pernah kendala bahkan paylater lancar gak pernah bayar nunggak malah bayar lebih cepat tiba tiba pas mau pesan kamar gak malah nonaktif sekarang payleternya masalah padahal gak pernah nunggak loh kalo kaya gin kan jadi males mau pakai aplikasi moga masalah urus,0,0.9999375343322754,Negative
2986,sumpah jelek bgt eror terus bukan mudah malah sulit customer reload mulu pdahal jaring stabil ngapain sih luncurin produk yg stabil kyak gin hadehhh,0,0.9999312162399292,Negative
2989,kak info aplikasi update sesuai tanggal bulan laku pokok update terus misc komunikasi,1,0.9982554316520691,Positive
2993,makin parah masa sesi akhir mulu kapang mana saldo bangkelah woi cepet baik,0,0.999920129776001,Negative
2994,baru pertama pakai gampang guna,1,0.7744037508964539,Positive
2995,internet disconnected internet disconnected hook,0,0.9999067783355713,Negative
3003,mes tiket pesawat kereta api hotel kapal sewa mobil motor ribet perlu antri loket pakai hp online,0,0.9999114274978638,Negative
3004,keluh bulan lebih ga selesai kira lapor koran cuma baca,0,0.9999356269836426,Negative
3007,pay later bayar bagus malah aktif kan,0,0.9998737573623657,Negative
3017,buka paylater selalu koneksi masalah padahal sudh pakai wifi,0,0.9999278783798218,Negative
3018,jangan percaya aplikasi duit barusan hangus salah tanggal ganti,0,0.9999233484268188,Negative
3019,bagus banget aplikasi nya mudah,0,0.9996844530105591,Negative
3023,uninstall aplikasi gak customer service nya proses gak suruh tunggu jam malah gak kelar jangan bohong orang kalau memang janji,0,0.9999412298202515,Negative
3027,ngeri pesan tiket hotel online kalo salah klik jadwal ga bsa d ganti jadwal tobat allah psan tiket online tdk psan akhir sya psan gnian naudzbillah,0,0.9998899698257446,Negative
3030,kepingin flying again with u,0,0.9998688697814941,Negative
3031,aplikasih apa banyak betul sampeq bingung mau yng mana aslih,0,0.9999309778213501,Negative
3032,transaksi mudah cepat recomend buat yg suka healing paylater engga ribet n mudah,1,0.9962596893310547,Positive
3033,kembali uang pss vs bal livenya bapuk,0,0.9991142153739929,Negative
3034,oke harga harga saing lebih murah traveloka,1,0.9986287355422974,Positive
3035,badan lelah jalan stelah hotel data tiket hotel hubung customer service responnya lama sekali,0,0.999937891960144,Negative
3037,mau ajuin paylater aja susah banget udah kali padahal data valid yg valid aja tuju cb analis yg benar kalau liat aplikasi sering hubung aju paylater sekali nya aju tdk tuju kecewa,0,0.9998998641967773,Negative
3040,ga bayar indomart fee nya lumayan utk tiket ka,0,0.999893307685852,Negative
3043,masalah layan lambat informasi sesuai,0,0.9998981952667236,Negative
3045,harga tiket pesawat murah pilih hotel banyak,1,0.9997343420982361,Positive
3046,buka iklan iklan selalu penuh proses kasih bintang apabila udah proses,0,0.9998286962509155,Negative
3047,sez xxx sez y sez xxx aaa,0,0.9992874264717102,Negative
3048,tiket paylater lunas malah aktif min,0,0.9998980760574341,Negative
3049,langgan tahun tahun malah paylater guna,0,0.9998856782913208,Negative
3051,hubung keluh atas kasih bintang,0,0.99992835521698,Negative
3052,booking hotel udah payment malah gabisa masuk karna sistem eror udah palimg aman kalau booking hotel traveloka pegi pegi aja,0,0.9999111890792847,Negative
3054,tiket pesawat paling murah layan bagus,1,0.999785840511322,Positive
3056,layan bagus cepat mantab masyaa allah,0,0.9993626475334167,Negative
3057,kok pay laternya non aktif pemberitahuan padahal ga transaksi yg tunda,0,0.9999032020568848,Negative
3058,bagus sekali banyak wisata bagus hotel bagus,0,0.9991908669471741,Negative
3065,akun guna pesan tiket online pergi kota datang kantor jual tiket antri loket,0,0.9996179342269897,Negative
3068,sangat sesal gabung aplikasi kog punya hati baik gabung malah akun identitas salah guna bahkan manfaat jadi cari dana dg cara bohong tambah chat hubung pihak keluarga pakai nomor baru tugas app tiket com perhati saran semua dunia sll dapat susah bukan cara takut tin manfaat orang cari butuh tlg tobat,0,0.9998952150344849,Negative
3070,aplikasi nipu bangke padahal booking hotel hotel bayar tidah konfirmasi,0,0.9999253749847412,Negative
3072,ga jls pesan hotel ga cek in uang udah masuk aneh pihak hotel ngmong uang bom bayar aplikasi jangan download aplikasi,0,0.999930739402771,Negative
3073,aplikasi apa payah smua biar cs aplikasi paylater bayar tagih hilang buat emosi,0,0.9997734427452087,Negative
3077,kembali refund terlalu banyak alas,0,0.9999219179153442,Negative
3079,proses refundnya cepat cs sangat bantu dlm atas masalah,1,0.9374576210975647,Positive
3082,harga jangkau layan sangat muas,0,0.9999322891235352,Negative
3085,kecewa sistem paylater tikom cz guna promo pke paylater tikom kemudian gagal pergi n akhir refund dana proses refun lama smpe minggu n betul paylater bayar cz nunggu refund lebih dc paylater gak sopan banget heran kelas tikom malah gandeng pinjol tangan paylater nya,0,0.9999316930770874,Negative
3086,kurang pas karna terlalu bayakikelan,0,0.9999216794967651,Negative
3089,kemarin mau aktif pay latter apa ganggu emg aplikasi nya cacad,0,0.9999268054962158,Negative
3091,aplikasi bukan tayang live streaming paksa live malah layar hitam rugi bayar k,0,0.9999176263809204,Negative
